# Created by:        SpecsLab Prodigy, Version 4.91.3-r105809 
#
# XY-Serializer Export Settings:
#   Comment Prefix:           #
#   Output Meta Data:         yes
#   Energy Axis:              Kinetic Energy
#   Count Rate:               Counts per Second
#   Separate Scan Data:       no
#   Separate Channel Data:    no
#   External Channel Data:    yes
#   Transmission Function:    no
#   Error Bar:                no
#   Operation Results:        yes
#   Time Zone Format:         UTC
#
# Group:                        Transmission cyclic
#
# Region:                       As3d3
# Spectrum ID:                  6
# Acquisition Date:             06/01/22 09:43:49 UTC
# Analysis Method:              XPS
# Analyzer Lens:                SmallArea:1.5kV
# Analyzer Slit:                4:7x20c\B:open
# Scan Mode:                    FixedAnalyzerTransmission
# Curves/Scan:                  1
# Values/Curve:                 131
# Dwell Time:                   0.1
# Excitation Energy:            1486.61
# Kinetic Energy:               1434.61
# Pass Energy:                  20
# Bias Voltage:                 90
# Detector Voltage:             1850
# Eff. Workfunction:            4.14
# Source:                       X-Ray Dummy
# Comment:                      
# OrdinateRange:                [-22.000000, 22.000000]

# Cycle: 0
#
# Number of Scans: 134

# Cycle: 0, Curve: 0
#
# Acquisition Date:             06/01/22 09:43:49 UTC
# ColumnLabels:                 energy counts/s
#
1434.61  470.97671
1434.71  481.00084
1434.81  463.55815
1434.91  469.27917
1435.01  466.76791
1435.11  462.49448
1435.21  460.16506
1435.31  466.77594
1435.41  472.98241
1435.51  477.2463
1435.61  467.01427
1435.71  466.67259
1435.81  471.96004
1435.91  483.09193
1436.01  489.11129
1436.11  481.83151
1436.21  492.53531
1436.31  489.1504
1436.41  485.84078
1436.51  476.39458
1436.61  487.15654
1436.71  478.86756
1436.81  486.88391
1436.91  480.51357
1437.01  488.96941
1437.11  486.39394
1437.21  487.88947
1437.31  480.36735
1437.41  484.83467
1437.51  487.00879
1437.61  489.03963
1437.71  499.36865
1437.81  498.17959
1437.91  484.36645
1438.01  495.51045
1438.11  505.38045
1438.21  513.27266
1438.31  520.74232
1438.41  524.65877
1438.51  532.17524
1438.61  525.95439
1438.71  522.356
1438.81  524.14127
1438.91  508.81193
1439.01  504.92521
1439.11  494.23434
1439.21  482.41963
1439.31  471.43017
1439.41  459.63699
1439.51  444.5958
1439.61  423.03532
1439.71  407.93073
1439.81  392.80886
1439.91  390.75716
1440.01  388.54851
1440.11  380.08941
1440.21  377.015
1440.31  379.66425
1440.41  378.49828
1440.51  375.64214
1440.61  383.32454
